id,RELEASETIME,FULLTIME,REPAYTIME,ITEM_NAME,ITEM_AMOUNT,ITEM_STATUS,ITEM_INTRODUCTION,LIFE_LOAN,MONEY_RATE,LOAN_TYPE,LOAN_USE,BONDING_COMPANY,DEADLINE,REPAYTYPE,BORROWER_NAME,BORROWER_SEX,BORROWER_AGE,BORROWER_EDUCATION,BORROWER_MARRIAGE,BORROWER_INDUSTRY,BORROWER_CITY,BORROWER_INCOME,BORROWER_HOUSE,BORROWER_CAR,REWARD,
13096,\N,\N,\N,标11：科技研发公司借款周转3个月　[2272],20000,\N,\N,3                                  个月,18,\N,短期周转,\N,2015-01-02 20:07,按月分期还款,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
13097,\N,\N,\N,约标1：广告公司借款　[1514],52300,\N,\N,6                                  个月,21.00（月利率1.75）,\N,短期周转,\N,2014-09-25 10:43,按月分期还款,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
13098,\N,\N,\N,标3：珠宝店借款周转　[373],30000,\N,\N,3                                  个月,21.00（月利率1.75）,\N,生意周转,\N,2014-06-14 17:40,按月分期还款,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
13099,\N,\N,\N,标6：经营有机玻璃制品3月标　[2121],50000,\N,\N,3                                  个月,21.00（月利率1.75）,\N,生意周转,\N,2014-12-19 21:03,按月分期还款,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
13100,\N,\N,\N,橱柜贷1：经营橱柜生产销售三个月　[2325],200000,\N,\N,3                                  个月,18,\N,短期周转,\N,2015-01-18 19:24,每月还息到期还本,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
13101,\N,\N,\N,标1：经营餐饮管理企业　[1072],30000,\N,\N,2                                  个月,20.00（月利率1.6667）,\N,短期周转,\N,2014-08-13 12:56,按月分期还款,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
13102,\N,\N,\N,标3：自建房装修　[1318],50000,\N,\N,2                                  个月,19.00（月利率1.5833）,\N,短期周转,\N,2014-09-05 22:20,按月分期还款,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
13103,\N,\N,\N,,,\N,\N,,,\N,,\N,,,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
13104,\N,\N,\N,约标6：经营餐饮管理企业　[1101],30000,\N,\N,2                                  个月,20.00（月利率1.6667）,\N,短期周转,\N,2014-08-14 11:17,按月分期还款,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
13105,\N,\N,\N,标6：电子厂采购借款周转　[405],40000,\N,\N,4                                  个月,21.00（月利率1.75）,\N,生意周转,\N,2014-06-18 23:10,按月分期还款,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
13106,\N,\N,\N,约 标7：室内装饰公司借款　[1785],60000,\N,\N,3                                  个月,20.00（月利率1.6667）,\N,短期周转,\N,2014-11-03 10:39,按月分期还款,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
13107,\N,\N,\N,约标3：电子工厂借款周转　[1669],40000,\N,\N,1                                  个月,18,\N,生意周转,\N,2014-10-14 10:48,按月分期还款,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
13108,\N,\N,\N,标2：电子厂购买新设备借款周转　[401],200000,\N,\N,1                                  个月,19.00（月利率1.5833）,\N,短期周转,\N,2014-06-17 15:44,按月分期还款,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
13109,\N,\N,\N,约：标6：体育设备公司借款周转　[1018],30000,\N,\N,4                                  个月,21.00（月利率1.75）,\N,生意周转,\N,2014-08-08 13:47,按月分期还款,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
13110,\N,\N,\N,橱柜贷1：经营橱柜生产销售一个月　[2432],300000,\N,\N,1                                  个月,18,\N,短期周转,\N,2015-04-13 16:16,按月分期还款,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
13111,\N,\N,\N,标4：设备资金周转　[447],35000,\N,\N,4                                  个月,21.00（月利率1.75）,\N,短期周转,\N,2014-06-25 13:38,按月分期还款,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
13112,\N,\N,\N,标4：粘胶电子产品　[598],30000,\N,\N,3                                  个月,21.00（月利率1.75）,\N,生意周转,\N,2014-07-11 18:28,按月分期还款,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
13113,\N,\N,\N,标2：科技公司装修借款　[522],30000,\N,\N,3                                  个月,21.00（月利率1.75）,\N,短期周转,\N,2014-07-03 17:41,按月分期还款,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
13114,\N,\N,\N,标9：实业公司借款周转　　[1797],20000,\N,\N,6                                  个月,21.00（月利率1.75）,\N,短期周转,\N,2014-11-06 12:55,按月分期还款,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
13115,\N,\N,\N,标5：销售公司装修借款周转　[369],30000,\N,\N,1                                  个月,19.00（月利率1.5833）,\N,短期周转,\N,2014-06-12 13:50,按月分期还款,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
13116,\N,\N,\N,约：标4：模特公司借款周转　[1955],50000,\N,\N,6                                  个月,21.00（月利率1.75）,\N,生意周转,\N,2014-11-24 11:09,按月分期还款,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
13117,\N,\N,\N,约标5：经营电子科技产品销售　[1538],180000,\N,\N,6                                  个月,21.00（月利率1.75）,\N,生意周转,\N,2014-09-27 11:28,按月分期还款,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
13118,\N,\N,\N,约 标2：订单周转借款　[496],30000,\N,\N,4                                  个月,21.00（月利率1.75）,\N,短期周转,\N,2014-06-30 13:11,按月分期还款,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
13119,\N,\N,\N,待收秒yangt　[36],10000,\N,\N,1                                  个月,4.80（月利率0.4）,\N,其它借款,\N,2014-04-25 09:33,按月分期还款,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
13120,\N,\N,\N,标8：电子厂采购借款周转　[409],30000,\N,\N,4                                  个月,21.00（月利率1.75）,\N,生意周转,\N,2014-06-20 21:17,按月分期还款,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
13121,\N,\N,\N,标3：电子加工厂借款周转　[126],50000,\N,\N,1                                  个月,19.00（月利率1.5833）,\N,短期周转,\N,2014-05-03 21:08,按月分期还款,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
13122,\N,\N,\N,约标1：农贸市场借款周转　[1308],60000,\N,\N,1                                  个月,18,\N,生意周转,\N,2014-09-02 09:50,按月分期还款,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
13123,\N,\N,\N,橱柜贷6：经营橱柜生产销售三个月　[2416],100000,\N,\N,3                                  个月,18,\N,短期周转,\N,2015-04-05 11:28,每月还息到期还本,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
13124,\N,\N,\N,标2：经营激光切割机焊接　[1633],53106,\N,\N,1                                  个月,18,\N,短期周转,\N,2014-10-09 14:53,按月分期还款,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
13125,\N,\N,\N,橱柜贷12：经营橱柜生产销售三个月　[2321],200000,\N,\N,3                                  个月,18,\N,短期周转,\N,2015-01-17 17:04,每月还息到期还本,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
13126,\N,\N,\N,约标8：工厂借款周转　[1691],40000,\N,\N,6                                  个月,21.00（月利率1.75）,\N,生意周转,\N,2014-10-16 13:20,按月分期还款,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
13127,\N,\N,\N,约 标3：冲压工厂购买设备借款　[672],30000,\N,\N,3                                  个月,21.00（月利率1.75）,\N,短期周转,\N,2014-07-17 15:34,按月分期还款,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
13128,\N,\N,\N,约标11：经营橱柜生产销售六个月　[2227],130000,\N,\N,6                                  个月,21.00（月利率1.75）,\N,生意周转,\N,2014-12-28 10:17,按月分期还款,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
13129,\N,\N,\N,约：标5：电子厂借款周转　[1058],40000,\N,\N,4                                  个月,21.00（月利率1.75）,\N,生意周转,\N,2014-08-12 10:28,按月分期还款,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
13130,\N,\N,\N,橱柜贷1：经营橱柜生产销售三个月　　[2279],50000,\N,\N,3                                  个月,18,\N,生意周转,\N,2015-01-04 16:07,每月还息到期还本,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
13131,\N,\N,\N,标7：运动建材工厂借款周转　[1807],50000,\N,\N,1                                  个月,18,\N,生意周转,\N,2014-11-07 10:03,按月分期还款,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
13132,\N,\N,\N,橱柜贷10：经营橱柜生产销售三个月　[2384],100000,\N,\N,3                                  个月,18,\N,短期周转,\N,2015-03-05 09:26,每月还息到期还本,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
13133,\N,\N,\N,约 标2：LED设备借款　[1414],50000,\N,\N,4                                  个月,20.00（月利率1.6667）,\N,短期周转,\N,2014-09-16 15:06,按月分期还款,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
13134,\N,\N,\N,约：标7：电子元器件开发借款周转　[972],60000,\N,\N,4                                  个月,21.00（月利率1.75）,\N,生意周转,\N,2014-08-05 17:39,按月分期还款,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
13135,\N,\N,\N,约标4：仪器仪表电子产品　[1152],50000,\N,\N,4                                  个月,21.00（月利率1.75）,\N,生意周转,\N,2014-08-18 12:25,按月分期还款,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
13136,\N,\N,\N,标8：客户生意周转借款！　[361],30000,\N,\N,3                                  个月,21.00（月利率1.75）,\N,生意周转,\N,2014-06-13 10:24,按月分期还款,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
13137,\N,\N,\N,约标7：运动器材借款　[1622],40000,\N,\N,6                                  个月,21.00（月利率1.75）,\N,生意周转,\N,2014-10-01 21:27,按月分期还款,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
13138,\N,\N,\N,标5：LED灯公司借款周转一个月　[1981],50000,\N,\N,1                                  个月,18,\N,短期周转,\N,2014-11-27 23:58,按月分期还款,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
13139,\N,\N,\N,约标5：计算机公司借款　　[1554],60000,\N,\N,6                                  个月,21.00（月利率1.75）,\N,生意周转,\N,2014-09-29 10:26,按月分期还款,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
13140,\N,\N,\N,约标4：家具厂资金周转　　[819],60000,\N,\N,1                                  个月,19.00（月利率1.5833）,\N,短期周转,\N,2014-07-27 15:21,按月分期还款,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
13141,\N,\N,\N,约 标4：电脑配件借款周转　[568],30000,\N,\N,1                                  个月,19.00（月利率1.5833）,\N,短期周转,\N,2014-07-10 10:11,按月分期还款,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
13142,\N,\N,\N,橱柜贷4：经营橱柜生产销售三个月　[2337],200000,\N,\N,3                                  个月,18,\N,短期周转,\N,2015-01-24 11:03,每月还息到期还本,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
13143,\N,\N,\N,约 标9：自建房借款　　[831],30000,\N,\N,4                                  个月,21.00（月利率1.75）,\N,短期周转,\N,2014-07-28 11:09,按月分期还款,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
13144,\N,\N,\N,约 橱柜贷14：经营橱柜生产销售三个月　[2294],90000,\N,\N,3                                  个月,18,\N,短期周转,\N,2015-01-09 10:15,每月还息到期还本,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
13145,\N,\N,\N,约：标1：皮套批发借款周转　[607],120000,\N,\N,4                                  个月,21.00（月利率1.75）,\N,生意周转,\N,2014-07-14 11:43,按月分期还款,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
13146,\N,\N,\N,约 标2：小吃店装修借款　[1324],80000,\N,\N,4                                  个月,20.00（月利率1.6667）,\N,短期周转,\N,2014-09-05 12:08,按月分期还款,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
13147,\N,\N,\N,约：标3：电子厂借款周转　[1039],50000,\N,\N,4                                  个月,21.00（月利率1.75）,\N,生意周转,\N,2014-08-11 10:59,按月分期还款,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
13148,\N,\N,\N,橱柜贷5：经营橱柜生产销售六个月　[2341],100000,\N,\N,6                                  个月,18,\N,短期周转,\N,2015-01-26 11:08,每月还息到期还本,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
13149,\N,\N,\N,标6：经营模具生产借款周转　[1839],40000,\N,\N,6                                  个月,21.00（月利率1.75）,\N,生意周转,\N,2014-11-12 10:18,按月分期还款,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
13150,\N,\N,\N,约 橱柜贷6：经营橱柜生产销售三个月　[2339],50000,\N,\N,3                                  个月,18,\N,短期周转,\N,2015-01-20 16:30,每月还息到期还本,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
13151,\N,\N,\N,标4：开发销售借款周转　[1022],50000,\N,\N,3                                  个月,21.00（月利率1.75）,\N,短期周转,\N,2014-08-09 23:20,按月分期还款,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
13152,\N,\N,\N,约 标1：扩大推广借款周转　[610],30000,\N,\N,2                                  个月,20.00（月利率1.6667）,\N,短期周转,\N,2014-07-14 11:28,按月分期还款,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
13153,\N,\N,\N,标4：经营五金借款周转六个月　[2159],50000,\N,\N,6                                  个月,21.00（月利率1.75）,\N,生意周转,\N,2014-12-23 22:30,按月分期还款,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
13154,\N,\N,\N,橱柜贷1：经营橱柜生产销售三个月　[2421],100000,\N,\N,3                                  个月,18,\N,短期周转,\N,2015-04-09 09:41,每月还息到期还本,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
13155,\N,\N,\N,橱柜贷10：经营橱柜生产销售三个月　[2410],200000,\N,\N,3                                  个月,18,\N,短期周转,\N,2015-03-31 21:50,每月还息到期还本,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
13156,\N,\N,\N,约：标3：仪器设备工厂借款周转　[945],30000,\N,\N,1                                  个月,19.00（月利率1.5833）,\N,生意周转,\N,2014-08-04 11:33,按月分期还款,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
13157,\N,\N,\N,约标2：经营少年教育培训　[978],30000,\N,\N,2                                  个月,20.00（月利率1.6667）,\N,短期周转,\N,2014-08-06 15:17,按月分期还款,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
13158,\N,\N,\N,标2：室内装饰公司借款　[1774],50000,\N,\N,3                                  个月,20.00（月利率1.6667）,\N,短期周转,\N,2014-11-02 21:58,按月分期还款,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
13159,\N,\N,\N,约：标10：电子厂借款周转　[1118],40000,\N,\N,4                                  个月,21.00（月利率1.75）,\N,生意周转,\N,2014-08-15 14:10,按月分期还款,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
13160,\N,\N,\N,约 标4：钟表店扩大借款　[963],30000,\N,\N,1                                  个月,19.00（月利率1.5833）,\N,短期周转,\N,2014-08-05 14:01,按月分期还款,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
13161,\N,\N,\N,标4：经营门店健身俱乐部　[1826],50000,\N,\N,1                                  个月,18,\N,短期周转,\N,2014-11-09 20:46,按月分期还款,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
13162,\N,\N,\N,霖基旺佳橱柜乔迁庆典圆满成功！秒标欢乐送　[1768],200000,\N,\N,1                                  个月,6.80（月利率0.5667）,\N,生意周转,\N,2014-10-31 10:01,按月分期还款,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
13163,\N,\N,\N,约标4：包装制品公司借款周转　[1868],70000,\N,\N,1                                  个月,18,\N,生意周转,\N,2014-11-14 13:18,按月分期还款,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
13164,\N,\N,\N,约 标1：技术公司扩张规模借款　[753],300000,\N,\N,2                                  个月,20.00（月利率1.6667）,\N,短期周转,\N,2014-07-23 12:23,按月分期还款,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
13165,\N,\N,\N,标4：文化传媒公司借款周转　　[415],30000,\N,\N,3                                  个月,21.00（月利率1.75）,\N,短期周转,\N,2014-06-21 22:20,按月分期还款,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
13166,\N,\N,\N,约 标1：电子科技公司借款　[1370],50000,\N,\N,4                                  个月,20.00（月利率1.6667）,\N,短期周转,\N,2014-09-11 13:25,按月分期还款,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
13167,\N,\N,\N,约 标6：旅馆借款周转　[880],30000,\N,\N,3                                  个月,21.00（月利率1.75）,\N,短期周转,\N,2014-07-31 18:46,按月分期还款,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
13168,\N,\N,\N,约标3：购买通讯器材销售　[1179],150000,\N,\N,3                                  个月,21.00（月利率1.75）,\N,生意周转,\N,2014-08-19 13:59,按月分期还款,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
13169,\N,\N,\N,约 标2：工艺礼品公司借款　[1922],50000,\N,\N,1                                  个月,18,\N,短期周转,\N,2014-11-21 13:56,按月分期还款,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
13170,\N,\N,\N,约标2：经营货运代理借款周转六个月　[1961],250000,\N,\N,6                                  个月,21.00（月利率1.75）,\N,生意周转,\N,2014-11-24 13:21,按月分期还款,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
13171,\N,\N,\N,橱柜贷1：经营橱柜生产销售三个月　[2411],100000,\N,\N,3                                  个月,18,\N,短期周转,\N,2015-04-01 14:56,每月还息到期还本,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
13172,\N,\N,\N,约 标2：物流借款　[913],30000,\N,\N,4                                  个月,21.00（月利率1.75）,\N,短期周转,\N,2014-08-01 17:06,按月分期还款,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
13173,\N,\N,\N,约标5：经营服装料商行借款周转　[1906],40000,\N,\N,6                                  个月,21.00（月利率1.75）,\N,生意周转,\N,2014-11-19 09:50,按月分期还款,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
13174,\N,\N,\N,标7：购买设备资金周转　　[256],31000,\N,\N,4                                  个月,21.00（月利率1.75）,\N,生意周转,\N,2014-05-29 18:15,按月分期还款,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
13175,\N,\N,\N,橱柜贷7：经营橱柜生产销售三个月　[2307],200000,\N,\N,3                                  个月,18,\N,短期周转,\N,2015-01-11 17:55,每月还息到期还本,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
13176,\N,\N,\N,约 标3：厂房装修借款　[1524],100000,\N,\N,2                                  个月,19.00（月利率1.5833）,\N,短期周转,\N,2014-09-25 16:30,按月分期还款,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
13177,\N,\N,\N,约标9：经营橱柜生产销售六个月　[2193],100000,\N,\N,6                                  个月,21.00（月利率1.75）,\N,生意周转,\N,2014-12-25 10:03,按月分期还款,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
13178,\N,\N,\N,约 标3：光电公司购机器借款　[933],50000,\N,\N,4                                  个月,21.00（月利率1.75）,\N,短期周转,\N,2014-08-04 12:51,按月分期还款,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
13179,\N,\N,\N,橱柜贷3：经营橱柜生产销售三个月　[2403],300000,\N,\N,3                                  个月,18,\N,短期周转,\N,2015-03-23 10:26,每月还息到期还本,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
13180,\N,\N,\N,约标5：家具厂资金周转　[826],30000,\N,\N,1                                  个月,19.00（月利率1.5833）,\N,短期周转,\N,2014-07-27 21:31,按月分期还款,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
13181,\N,\N,\N,橱柜贷2：经营橱柜生产销售三个月　[2422],210000,\N,\N,3                                  个月,18,\N,短期周转,\N,2015-04-09 09:46,每月还息到期还本,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
13182,\N,\N,\N,标4：电器公司借款　[1247],50000,\N,\N,1                                  个月,19.00（月利率1.5833）,\N,短期周转,\N,2014-08-27 20:41,按月分期还款,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
